step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Prediction
356,1,73306.65,0.0,0.0,128615.08,201921.73,Not Fraud
292,3,3596200.64,3596200.64,0.0,0.0,0.0,Fraud
58,0,7566393.02,7566393.02,0.0,414274.77,7988055.08,Fraud
301,3,18321.81,0.0,0.0,0.0,0.0,Not Fraud
13,3,15243.74,0.0,0.0,0.0,0.0,Not Fraud
259,0,20285.04,2222489.05,2242774.08,36397.4,16112.37,Not Fraud
12,3,12182.45,362734.97,350552.52,0.0,0.0,Not Fraud
582,4,116577.6,116577.6,0.0,0.0,116577.6,Fraud
284,0,21458.03,21458.03,0.0,0.0,21458.03,Fraud
42,1,431692.62,49536.0,0.0,89163.46,520856.08,Not Fraud
561,1,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
437,0,1049554.56,1049554.56,0.0,0.0,0.0,Fraud
332,3,11282.85,910402.48,899119.62,0.0,0.0,Not Fraud
158,0,151592.67,12043350.31,12194942.98,2291684.62,2140091.95,Not Fraud
534,1,10000000.0,23706979.82,13706979.82,0.0,0.0,Fraud
379,1,1652505.13,1652505.13,0.0,32314.95,1684820.08,Fraud
519,3,102516.31,102516.31,0.0,62595.24,165111.56,Fraud
253,3,5215.05,0.0,0.0,0.0,0.0,Not Fraud
517,1,298894.6,298894.6,0.0,0.0,0.0,Fraud
11,3,12444.16,0.0,0.0,0.0,0.0,Not Fraud
226,3,94750.05,94750.05,0.0,0.0,0.0,Fraud
323,3,1110087.37,1110087.37,0.0,7172.54,1117259.91,Fraud
305,1,40335.68,40335.68,0.0,52013.3,92348.98,Fraud
590,1,306661.02,306661.02,0.0,0.0,0.0,Fraud
225,1,613180.74,613180.74,0.0,126877.51,740058.25,Fraud
460,3,305836.78,305836.78,0.0,0.0,0.0,Fraud
304,0,5615375.01,5615375.01,0.0,0.0,0.0,Fraud
274,3,218047.84,218047.84,0.0,0.0,0.0,Fraud
650,3,9296313.53,9296313.53,0.0,455110.68,9751424.22,Fraud
261,4,9928211.92,9928211.92,0.0,0.0,0.0,Fraud
503,1,661517.5,661517.5,0.0,497220.25,1158737.76,Fraud
200,1,280352.55,280352.55,0.0,700062.97,980415.51,Fraud
251,3,25458.28,12587.0,0.0,0.0,0.0,Not Fraud
616,3,113414.61,113414.61,0.0,161213.01,274627.62,Fraud
280,4,296570.07,296570.07,0.0,0.0,0.0,Fraud
567,4,64694.84,64694.84,0.0,0.0,0.0,Fraud
305,3,50081.81,55069.0,4987.19,0.0,0.0,Not Fraud
12,1,2111.27,2111.27,0.0,0.0,0.0,Fraud
413,4,2553732.73,2553732.73,0.0,2180393.58,4734126.32,Fraud
319,1,188008.39,188008.39,0.0,627391.08,846647.98,Fraud
544,1,249163.64,6345.0,0.0,2152154.93,2401318.57,Not Fraud
254,0,481710.27,20205.0,501915.27,0.0,0.0,Not Fraud
17,0,277677.14,228612.4,506289.54,0.0,0.0,Not Fraud
12,1,65742.95,0.0,0.0,99983.0,165725.95,Not Fraud
485,0,2633844.49,2633844.49,0.0,0.0,2633844.49,Fraud
400,1,177037.02,0.0,0.0,329395.48,506432.5,Not Fraud
525,3,3400.52,4538.0,1137.48,0.0,0.0,Not Fraud
373,3,30618.36,0.0,0.0,0.0,0.0,Not Fraud
387,0,28576.24,28576.24,0.0,0.0,0.0,Fraud
95,3,12610.69,0.0,0.0,0.0,0.0,Not Fraud
165,3,7991.61,206947.0,198955.39,0.0,0.0,Not Fraud
256,1,284052.62,2067.0,0.0,214824.77,498877.39,Not Fraud
385,1,151552.91,151552.91,0.0,304184.01,455736.91,Fraud
237,3,2261.97,38857.0,36595.03,0.0,0.0,Not Fraud
251,1,203081.07,0.0,0.0,234487.83,437568.9,Not Fraud
573,1,2356193.09,2356193.09,0.0,7011381.11,9367574.2,Fraud
630,4,222330.5,222330.5,0.0,131143.01,353473.52,Fraud
13,3,4285.83,0.0,0.0,0.0,0.0,Not Fraud
300,1,446394.48,331571.0,0.0,0.0,446394.48,Not Fraud
39,3,16927.93,246.0,0.0,0.0,0.0,Not Fraud
286,3,344194.81,344194.81,0.0,0.0,0.0,Fraud
645,1,1579575.46,1579575.46,0.0,2315006.77,3894582.23,Fraud
19,4,503606.14,94150.0,0.0,1574707.05,2078313.2,Not Fraud
130,3,3021.01,0.0,0.0,0.0,0.0,Not Fraud
230,3,305.89,33660.16,33354.26,0.0,0.0,Not Fraud
356,0,27726.91,27726.91,0.0,0.0,0.0,Fraud
135,1,254549.26,254549.26,0.0,530329.75,784879.01,Fraud
139,0,112182.77,11030510.66,11142693.43,140685.0,0.0,Not Fraud
236,0,122205.42,303682.0,425887.42,1216138.77,1093933.36,Not Fraud
347,4,219925.87,597.0,0.0,31529.42,251455.29,Not Fraud
622,3,52090.26,52090.26,0.0,0.0,52090.26,Fraud
289,3,446756.98,446756.98,0.0,3113842.98,3560599.96,Fraud
430,3,7082668.72,7082668.72,0.0,0.0,0.0,Fraud
398,0,285763.49,7024081.93,7309845.42,1099072.46,813308.97,Not Fraud
348,1,92365.34,0.0,0.0,7885804.42,7978169.76,Not Fraud
399,3,5689.91,0.0,0.0,0.0,0.0,Not Fraud
355,1,201472.49,356450.02,154977.53,3161377.47,3362849.96,Not Fraud
360,0,2111226.25,2111226.25,0.0,0.0,2111226.25,Fraud
153,3,2847.63,103258.0,100410.37,0.0,0.0,Not Fraud
232,3,10501.94,10751.0,249.06,0.0,0.0,Not Fraud
11,3,15205.63,0.0,0.0,0.0,0.0,Not Fraud
656,1,2791590.16,2791590.16,0.0,1904771.09,4696361.25,Fraud
577,1,1723531.59,1723531.59,0.0,973668.11,2697199.69,Fraud
229,1,115109.81,0.0,0.0,1520387.28,1635497.09,Not Fraud
370,3,6326.8,0.0,0.0,0.0,0.0,Not Fraud
237,3,2713458.7,2713458.7,0.0,8840.84,2722299.53,Fraud
658,3,114226.25,114226.25,0.0,0.0,0.0,Fraud
371,4,1202663.24,0.0,0.0,2804719.0,4007382.25,Not Fraud
230,1,274264.61,0.0,0.0,645226.81,919491.42,Not Fraud
615,3,203977.79,203977.79,0.0,838993.67,1042971.47,Fraud
567,0,1068980.57,1068980.57,0.0,0.0,0.0,Fraud
347,4,2605018.94,2605018.94,0.0,0.0,0.0,Fraud
155,1,186141.38,0.0,0.0,3318972.98,3505114.35,Not Fraud
276,3,7217.71,10911.0,3693.29,0.0,0.0,Not Fraud
546,0,3295733.31,3295733.31,0.0,0.0,0.0,Fraud
597,1,517183.38,517183.38,0.0,0.0,517183.38,Fraud
353,4,979074.82,0.0,0.0,5116918.24,6095993.06,Not Fraud
9,1,254699.62,0.0,0.0,281221.26,1424882.42,Not Fraud
603,4,953633.39,953633.39,0.0,0.0,0.0,Fraud
528,0,128773.39,128773.39,0.0,204879.93,333653.31,Fraud
373,0,88692.1,260131.0,348823.1,558133.7,469441.6,Not Fraud
165,3,180461.86,180461.86,0.0,382543.96,563005.82,Fraud
116,4,102000.33,102000.33,0.0,0.0,0.0,Fraud
64,1,136571.49,136571.49,0.0,0.0,0.0,Fraud
490,0,1092053.36,1092053.36,0.0,0.0,0.0,Fraud
297,1,485213.73,485213.73,0.0,0.0,0.0,Fraud
400,1,100687.33,0.0,0.0,142721.42,243408.75,Not Fraud
444,0,2149152.09,2149152.09,0.0,0.0,2149152.09,Fraud
12,0,165583.14,4618999.73,4784582.87,1339308.95,1426643.98,Not Fraud
237,0,128893.78,3164841.47,3293735.25,855270.04,726376.26,Not Fraud
379,3,2173.01,14856.0,12682.99,0.0,0.0,Not Fraud
240,0,6169219.0,6169219.0,0.0,757.95,6169976.95,Fraud
285,3,602556.0,602556.0,0.0,0.0,0.0,Fraud
352,1,137581.18,137581.18,0.0,728920.03,866501.21,Fraud
37,1,102132.35,501369.61,399237.26,0.0,102132.35,Not Fraud
39,4,583429.75,0.0,0.0,886278.2,1469707.95,Not Fraud
14,3,13056.05,370182.39,357126.34,0.0,0.0,Not Fraud
399,3,30474.49,0.0,0.0,0.0,0.0,Not Fraud
321,0,69873.13,9208399.89,9278273.02,362167.22,292294.09,Not Fraud
43,1,35207.6,0.0,0.0,221778.5,256986.1,Not Fraud
325,3,17614.97,0.0,0.0,0.0,0.0,Not Fraud
355,0,305388.07,106890.0,412278.07,2996992.73,2691604.66,Not Fraud
330,0,159564.25,30584.0,190148.25,25070.64,0.0,Not Fraud
718,1,67190.48,67190.48,0.0,0.0,0.0,Fraud
323,1,364495.17,4050.0,0.0,5345187.15,5709682.32,Not Fraud
615,1,706469.42,706469.42,0.0,2707839.76,3532887.74,Fraud
16,1,190134.09,24923.0,0.0,1680503.06,1870637.16,Not Fraud
265,3,2914536.51,2914536.51,0.0,0.0,0.0,Fraud
292,1,620472.89,620472.89,0.0,87506.37,707979.26,Fraud
304,3,27656.84,0.0,0.0,0.0,0.0,Not Fraud
267,1,255041.84,255041.84,0.0,0.0,0.0,Fraud
273,1,29792.21,29792.21,0.0,673424.13,703216.34,Fraud
346,4,156183.66,0.0,0.0,1187839.71,1344023.37,Not Fraud
260,1,5048574.21,5048574.21,0.0,0.0,0.0,Fraud
584,1,73962.63,73962.63,0.0,0.0,0.0,Fraud
280,3,11462.26,0.0,0.0,0.0,0.0,Not Fraud
318,3,520902.95,520902.95,0.0,0.0,0.0,Fraud
185,3,54258.0,54258.0,0.0,6300352.58,6354610.58,Fraud
321,1,1344342.66,1344342.66,791160.93,0.0,0.0,Fraud
308,4,14178439.04,0.0,0.0,16702901.88,30881340.93,Not Fraud
253,0,168182.63,0.0,168182.63,340806.0,172623.37,Not Fraud
370,1,148359.7,148359.7,0.0,0.0,148359.7,Fraud
186,0,128352.16,329721.38,458073.54,939984.38,811632.22,Not Fraud
369,3,3875.55,412114.0,408238.45,0.0,0.0,Not Fraud
353,4,2486313.3,0.0,0.0,3197511.03,5683824.33,Not Fraud
378,2,2324.78,7290.0,4965.22,2438972.76,2441297.54,Not Fraud
619,1,40723.5,40723.5,0.0,1456111.85,1496835.35,Fraud
198,3,329291.41,329291.41,0.0,0.0,329291.41,Fraud
236,3,1938.7,103570.32,101631.61,0.0,0.0,Not Fraud
180,4,1785451.89,107814.0,0.0,166154.86,1951606.75,Not Fraud
568,0,767539.93,767539.93,0.0,1612539.53,2380079.46,Fraud
213,1,510299.91,0.0,0.0,3923148.61,4433448.52,Not Fraud
103,4,3784073.79,3784073.79,0.0,78193.22,3862267.01,Fraud
139,1,15982.07,0.0,0.0,1234837.56,1250819.63,Not Fraud
43,3,10367.91,81951.0,71583.09,0.0,0.0,Not Fraud
295,1,1208534.81,1208534.81,0.0,0.0,1208534.81,Fraud
200,1,288149.58,288149.58,0.0,0.0,0.0,Fraud
305,1,163154.44,21054.0,0.0,0.0,163154.44,Not Fraud
44,0,292175.99,1554.0,293729.99,1639879.78,1461297.09,Not Fraud
647,1,1552940.15,1552940.15,0.0,0.0,0.0,Fraud
264,0,21481.59,21481.59,0.0,0.0,21481.59,Fraud
35,1,89731.74,749.0,0.0,0.0,89731.74,Not Fraud
352,1,267098.68,11272.0,0.0,15682.41,282781.09,Not Fraud
280,0,298956.64,10946573.05,11245529.7,1622867.76,1323911.12,Not Fraud
159,1,368573.13,368573.13,0.0,117912.0,253552.78,Fraud
40,1,208273.13,1653.0,0.0,28106.69,236379.82,Not Fraud
450,4,2108544.72,2108544.72,0.0,0.0,0.0,Fraud
571,0,933697.09,933697.09,0.0,0.0,0.0,Fraud
256,0,3601386.88,3601386.88,0.0,0.0,0.0,Fraud
687,0,473473.14,8263779.9,8737253.03,621097.43,147624.29,Not Fraud
81,0,478390.66,478390.66,0.0,1601011.03,2079401.69,Fraud
542,3,544016.35,544016.35,0.0,0.0,0.0,Fraud
452,3,91657.6,91657.6,0.0,0.0,91657.6,Fraud
347,1,186771.16,156.0,0.0,1759525.68,1946296.84,Not Fraud
40,0,79797.15,11559973.89,11639771.04,176041.75,96244.6,Not Fraud
536,3,145931.89,145931.89,0.0,439266.7,585198.58,Fraud
164,1,98376.36,0.0,0.0,158080.76,256457.12,Not Fraud
231,3,1019946.48,1019946.48,0.0,0.0,0.0,Fraud
300,1,9548.11,0.0,0.0,7483958.7,7493506.81,Not Fraud
194,4,94150.61,94150.61,0.0,619186.44,713337.06,Fraud
418,1,315655.99,315655.99,0.0,732215.88,1048568.19,Fraud
317,0,161751.92,161751.92,0.0,1220690.5,1382442.43,Fraud
178,3,8552.87,14521.29,5968.42,0.0,0.0,Not Fraud
368,3,96799.17,96799.17,0.0,0.0,0.0,Fraud
146,0,4572431.34,4572431.34,0.0,386555.22,4958986.56,Fraud
532,3,349800.58,349800.58,0.0,0.0,349800.58,Fraud
427,1,6680579.58,6680579.58,0.0,141488.84,6822068.41,Fraud
244,3,7204060.0,7204060.0,0.0,12090.01,7120693.67,Fraud
159,0,204007.89,28372.0,232379.89,114237.66,0.0,Not Fraud
93,1,312414.29,0.0,0.0,964816.93,1157413.66,Not Fraud
303,1,209731.27,52110.0,0.0,525171.78,734903.05,Not Fraud
133,0,127420.9,1087415.26,1214836.17,190000.25,62579.35,Not Fraud
44,1,79149.26,4480.0,0.0,1891651.9,1970801.16,Not Fraud
568,1,17474.3,17474.3,0.0,0.0,0.0,Fraud
233,3,55410.33,0.0,0.0,0.0,0.0,Not Fraud
562,0,21708.16,21708.16,0.0,0.0,21708.16,Fraud
214,1,104584.44,0.0,0.0,2492197.99,2596782.43,Not Fraud
254,3,5578.85,0.0,0.0,0.0,0.0,Not Fraud
705,3,5153.92,1396.0,0.0,0.0,0.0,Not Fraud
186,1,392460.96,64540.0,0.0,3603035.55,3995496.51,Not Fraud
661,3,1292876.74,1292876.74,0.0,0.0,0.0,Fraud
284,3,4765.96,53889.0,49123.04,0.0,0.0,Not Fraud
432,1,119501.22,119501.22,0.0,1754527.35,1874028.58,Fraud
580,1,986671.73,986671.73,0.0,0.0,0.0,Fraud
403,0,240599.3,3888191.36,4128790.66,3134838.32,2894239.02,Not Fraud
76,0,585830.07,585830.07,0.0,345027.35,930857.41,Fraud
640,3,20281.27,20281.27,0.0,0.0,0.0,Fraud
233,1,272915.34,272915.34,0.0,0.0,0.0,Fraud
138,1,130323.09,31852.0,0.0,642695.01,773018.1,Not Fraud
731,3,123189.22,123189.22,0.0,0.0,0.0,Fraud
424,3,91062.18,91062.18,0.0,4136437.11,4227499.3,Fraud
397,1,103546.26,103546.26,0.0,0.0,103546.26,Fraud
616,3,1427068.25,1427068.25,0.0,0.0,1427068.25,Fraud
285,0,195882.65,262.0,196144.65,192194.21,0.0,Not Fraud
307,1,398426.39,0.0,0.0,1127346.2,1525772.59,Not Fraud
472,3,1190339.94,1190339.94,0.0,0.0,0.0,Fraud
460,1,22706.3,22706.3,0.0,3276995.13,3299701.43,Fraud
483,0,221921.17,3346218.19,3568139.36,547795.47,325874.3,Not Fraud
239,3,19605.67,2568.0,0.0,0.0,0.0,Not Fraud
285,1,18711.5,62237.0,43525.5,165588.14,184299.65,Not Fraud
220,1,951592.57,951592.57,0.0,473491.25,1425083.82,Fraud
644,0,1380524.64,1380524.64,0.0,0.0,0.0,Fraud
324,0,276002.48,3130715.56,3406718.04,291788.58,15786.1,Not Fraud
373,1,1674295.46,1674295.46,0.0,0.0,0.0,Fraud
271,4,914508.34,914508.34,0.0,2383002.0,3297510.35,Fraud
311,3,10314.93,30135.0,19820.07,0.0,0.0,Not Fraud
205,4,819759.86,0.0,0.0,6973585.1,7793344.96,Not Fraud
583,3,59254.35,59254.35,0.0,0.0,0.0,Fraud
238,3,20529.6,24757.0,4227.4,0.0,0.0,Not Fraud
130,0,1462865.45,1462865.45,0.0,0.0,0.0,Fraud
524,3,1671302.62,1671302.62,0.0,0.0,0.0,Fraud
205,1,45598.0,30345.0,0.0,5245019.72,5290617.71,Not Fraud
20,3,13343.12,309.0,0.0,0.0,0.0,Not Fraud
305,1,43951.46,4030.0,0.0,0.0,43951.46,Not Fraud
399,3,557847.28,557847.28,0.0,0.0,0.0,Fraud
296,1,444145.0,444145.0,0.0,0.0,0.0,Fraud
687,1,351718.13,8172.0,0.0,6512948.5,6864666.63,Not Fraud
269,1,2685412.61,2685412.61,0.0,300386.33,2985798.94,Fraud
217,3,121984.36,121984.36,0.0,788924.79,910909.16,Fraud
433,0,10000000.0,45890002.24,35890002.24,0.0,0.0,Fraud
205,3,175505.17,175505.17,0.0,0.0,0.0,Fraud
684,3,1741879.25,1741879.25,0.0,0.0,1741879.25,Fraud
167,1,572604.47,572604.47,0.0,172504.41,745108.88,Fraud
505,3,349410.0,349410.0,0.0,334.95,349744.95,Fraud
469,0,63302.97,70410.0,133712.97,0.0,0.0,Not Fraud
706,1,89937.7,89937.7,0.0,0.0,0.0,Fraud
156,1,257521.97,50250.0,0.0,151157.14,408679.11,Not Fraud
330,0,215805.42,12834963.97,13050769.38,298821.16,83015.74,Not Fraud
332,0,244056.21,6416614.02,6660670.23,868868.22,624812.0,Not Fraud
398,0,407173.94,333.0,407506.94,0.0,0.0,Not Fraud
295,1,106628.02,106628.02,0.0,0.0,106628.02,Fraud
326,0,362125.07,362125.07,0.0,140821.54,502946.62,Fraud
169,0,1183488.31,1183488.31,0.0,0.0,0.0,Fraud
188,0,152577.0,3046176.55,3198753.55,197770.04,45193.04,Not Fraud
300,1,7520557.63,7520557.63,0.0,2027978.36,9548536.0,Fraud
658,1,673233.92,673233.92,0.0,0.0,673233.92,Fraud
74,2,7986.2,7986.2,0.0,0.0,7986.2,Fraud
44,0,731620.94,731620.94,0.0,5427265.74,6158886.68,Fraud
324,1,155856.67,73376.0,0.0,238451.97,394308.63,Not Fraud
40,1,24589.22,100645.0,76055.78,0.0,24589.22,Not Fraud
174,3,18908.21,18908.21,0.0,0.0,0.0,Fraud
606,3,3844227.76,3844227.76,0.0,0.0,0.0,Fraud
646,1,83967.38,83967.38,0.0,1017834.66,1101802.04,Fraud
679,0,6546747.42,6546747.42,0.0,0.0,0.0,Fraud
538,3,3226.88,0.0,0.0,0.0,0.0,Not Fraud
46,3,455499.99,455499.99,0.0,140817.88,596317.88,Fraud
133,4,839719.57,0.0,0.0,1821082.67,2660802.24,Not Fraud
335,3,5930.6,5930.6,0.0,0.0,0.0,Fraud
4,1,25074.17,25074.17,0.0,9054.46,34128.64,Fraud
17,3,10299.53,0.0,0.0,0.0,0.0,Not Fraud
522,0,770785.39,770785.39,0.0,121747.59,892532.99,Fraud
210,1,171123.91,0.0,0.0,508054.71,679178.62,Not Fraud
332,1,196076.48,196076.48,0.0,1270925.01,1467001.5,Fraud
261,1,358159.13,358159.13,0.0,2150240.84,2508399.97,Fraud
253,1,176933.57,4882.0,0.0,3717284.5,3894218.07,Not Fraud
259,3,2870.29,20735.0,17864.71,0.0,0.0,Not Fraud
584,3,1686967.41,1686967.41,0.0,0.0,0.0,Fraud
186,0,162189.12,10501.0,172690.12,1651879.48,1489690.35,Not Fraud
41,3,2758971.06,2758971.06,0.0,0.0,2758971.06,Fraud
9,1,96442.13,28.0,0.0,449227.83,545669.97,Not Fraud
209,3,7753.16,51364.0,43610.84,0.0,0.0,Not Fraud
656,3,7802271.38,7802271.38,0.0,0.0,0.0,Fraud
179,1,204964.22,204964.22,0.0,0.0,0.0,Fraud
377,3,2582708.68,2582708.68,0.0,0.0,0.0,Fraud
356,3,161643.02,161643.02,0.0,594392.71,756035.74,Fraud
250,1,322733.94,322733.94,0.0,0.0,0.0,Fraud
334,3,4013540.8,4013540.8,0.0,0.0,0.0,Fraud
331,1,5615410.7,5615410.7,0.0,0.0,5615410.7,Fraud
436,1,10000000.0,10000000.0,0.0,1965556.01,11965556.01,Fraud
187,3,60143.93,0.0,0.0,0.0,0.0,Not Fraud
231,1,252503.57,597.0,0.0,2821331.77,3073835.34,Not Fraud
702,0,1312607.91,1312607.91,0.0,0.0,1312607.91,Fraud
137,1,201719.99,0.0,0.0,3212735.78,3414455.77,Not Fraud
299,3,1140057.7,1140057.7,0.0,0.0,0.0,Fraud
211,0,179400.53,20767.0,200167.53,260597.28,81196.75,Not Fraud
13,0,373580.07,940184.12,1313764.18,822624.67,449044.6,Not Fraud
134,4,1427049.36,0.0,0.0,7623536.41,9050585.77,Not Fraud
237,3,8208.0,10374.0,2166.0,0.0,0.0,Not Fraud
380,4,211541.82,0.0,0.0,14438018.64,14649560.46,Not Fraud
140,0,12836.76,12722681.98,12735518.74,564966.28,552129.52,Not Fraud
52,1,85377.09,85377.09,0.0,0.0,0.0,Fraud
645,3,536578.24,536578.24,0.0,1466.6,538044.84,Fraud
250,1,172868.83,0.0,0.0,2048805.82,2221674.65,Not Fraud
322,3,16338.92,42976.0,26637.08,0.0,0.0,Not Fraud
399,4,802322.1,1857.0,0.0,1451881.34,2254203.45,Not Fraud
272,1,74046.15,74046.15,0.0,0.0,0.0,Fraud
383,3,10000000.0,10000000.0,0.0,278764.38,10278764.38,Fraud
46,3,6325.6,0.0,0.0,0.0,0.0,Not Fraud
579,0,155005.6,155005.6,0.0,0.0,0.0,Fraud
405,1,126140.41,126140.41,0.0,0.0,126140.41,Fraud
323,1,247744.37,247744.37,0.0,278572.26,526316.63,Fraud
103,1,6802.74,6802.74,0.0,0.0,0.0,Fraud
394,0,1955.93,4656046.82,4658002.75,6432.4,4476.47,Not Fraud
406,1,2255333.83,2255333.83,0.0,16049.28,2271383.11,Fraud
325,3,95186.91,95186.91,0.0,0.0,0.0,Fraud
316,1,758321.09,758321.09,0.0,1555966.95,2314288.04,Fraud
165,3,2479930.05,2479930.05,0.0,0.0,0.0,Fraud
632,0,4060183.79,4060183.79,0.0,14058035.3,18118219.09,Fraud
639,0,9998212.57,9998212.57,0.0,22137.32,10020349.89,Fraud
265,3,595874.4,595874.4,0.0,0.0,595874.4,Fraud
138,4,59817.33,59817.33,0.0,0.0,0.0,Fraud
277,1,324019.22,11667.0,0.0,99068.63,423087.85,Not Fraud
402,3,5077.73,0.0,0.0,0.0,0.0,Not Fraud
365,1,6673124.27,6673124.27,0.0,0.0,0.0,Fraud
184,0,41589.14,1688.0,43277.14,439645.12,398055.98,Not Fraud
309,3,136970.35,136970.35,0.0,1279794.14,1416764.49,Fraud
173,1,634087.32,634087.32,0.0,3049654.4,3683741.72,Fraud
155,3,4584469.81,4584469.81,0.0,0.0,0.0,Fraud
138,3,1848129.44,1848129.44,0.0,0.0,0.0,Fraud
327,3,38809.22,40262.0,1452.78,0.0,0.0,Not Fraud
213,0,162660.08,867469.7,1030129.78,645938.79,483278.71,Not Fraud
360,1,758848.47,758848.47,0.0,9507465.84,10266314.31,Fraud
401,4,327765.9,0.0,0.0,464931.63,792697.53,Not Fraud
203,1,278854.54,0.0,0.0,1177505.71,1456360.25,Not Fraud
89,1,4107.11,4107.11,0.0,0.0,0.0,Fraud
304,4,1654579.43,0.0,0.0,4776628.92,6431208.35,Not Fraud
283,1,154833.87,0.0,0.0,170366.02,325199.89,Not Fraud
436,3,54241.19,54241.19,0.0,0.0,54241.19,Fraud
164,3,41113.4,767753.27,726639.87,0.0,0.0,Not Fraud
255,1,284977.57,30469.0,0.0,741238.96,1026216.53,Not Fraud
292,1,243595.69,243595.69,0.0,11459246.22,11702841.92,Fraud
303,4,521031.47,521031.47,0.0,0.0,0.0,Fraud
330,0,105078.37,7274265.03,7379343.4,2674296.68,2569218.31,Not Fraud
409,3,4154476.65,4154476.65,0.0,0.0,0.0,Fraud
302,0,114109.39,8060.0,122169.39,1147994.97,1033885.58,Not Fraud
586,3,144328.55,144328.55,0.0,0.0,144328.55,Fraud
140,3,7532.24,339156.0,331623.76,0.0,0.0,Not Fraud
265,1,1070845.12,1070845.12,0.0,0.0,0.0,Fraud
598,1,215410.92,215410.92,0.0,0.0,0.0,Fraud
325,1,155989.88,0.0,0.0,1424163.23,1580153.11,Not Fraud
110,3,3729161.0,3729161.0,0.0,0.0,0.0,Fraud
477,1,177147.7,177147.7,0.0,0.0,0.0,Fraud
230,0,107541.18,5562371.89,5669913.08,10925792.74,10818251.56,Not Fraud
376,1,212315.77,39866.0,0.0,0.0,212315.77,Not Fraud
173,1,129991.02,129991.02,0.0,647757.35,777748.37,Fraud
640,4,7801354.51,0.0,0.0,11075841.89,18877196.39,Not Fraud
235,3,5837.98,102224.0,96386.02,0.0,0.0,Not Fraud
212,0,164610.17,722182.58,886792.74,350953.78,186343.62,Not Fraud
323,1,235459.74,235459.74,0.0,0.0,235459.74,Fraud
658,1,5651856.22,5651856.22,0.0,0.0,0.0,Fraud
697,3,2193697.47,2193697.47,0.0,0.0,0.0,Fraud
351,4,433841.12,433841.12,0.0,0.0,0.0,Fraud
398,3,380.89,163749.78,163368.89,0.0,0.0,Not Fraud
445,1,1081947.56,1081947.56,0.0,2818.48,1084766.05,Fraud
385,1,2344967.15,2344967.15,0.0,0.0,2344967.15,Fraud
533,3,1678877.02,1678877.02,0.0,0.0,0.0,Fraud
374,1,144626.59,0.0,0.0,228504.78,373131.37,Not Fraud
546,4,1223350.88,0.0,0.0,2179451.6,3402802.48,Not Fraud
507,3,437238.23,437238.23,0.0,555977.53,993215.76,Fraud
228,1,296500.99,112013.0,0.0,5663929.27,5960430.26,Not Fraud
400,1,150183.29,0.0,0.0,4436315.58,4586498.86,Not Fraud
39,3,1531.8,198429.55,196897.75,0.0,0.0,Not Fraud
601,3,3545172.88,3545172.88,0.0,2301.5,3547474.38,Fraud
44,1,47164.06,26762.0,0.0,12649.55,59813.61,Not Fraud
375,3,20242.99,0.0,0.0,0.0,0.0,Not Fraud
80,3,1978835.44,1978835.44,0.0,1779348.35,3758183.8,Fraud
304,4,982963.32,0.0,0.0,2744369.62,3727332.94,Not Fraud
39,1,30216.5,372.0,0.0,273844.42,304060.93,Not Fraud
504,1,10000000.0,33887931.35,23887931.35,0.0,0.0,Fraud
213,1,220470.85,0.0,0.0,10634213.59,10854684.44,Not Fraud
517,3,10000000.0,10000000.0,0.0,803877.41,10803877.41,Fraud
295,1,5938218.05,5938218.05,0.0,0.0,0.0,Fraud
222,3,1500899.55,1500899.55,0.0,0.0,1500899.55,Fraud
279,3,15156.25,31.0,0.0,0.0,0.0,Not Fraud
322,3,27134.19,27134.19,0.0,0.0,0.0,Fraud
359,3,2261.11,212422.0,210160.89,0.0,0.0,Not Fraud
331,0,195839.9,20157.0,215996.9,6766153.24,6570313.34,Not Fraud
415,0,2307178.18,2307178.18,0.0,0.0,0.0,Fraud
277,3,13619.11,194874.88,181255.77,0.0,0.0,Not Fraud
13,3,19541.73,69504.0,49962.27,0.0,0.0,Not Fraud
195,3,976489.62,976489.62,0.0,693581.79,1670071.41,Fraud
378,4,688475.51,0.0,0.0,2795588.75,3484064.26,Not Fraud
297,0,148757.0,72382.0,221139.0,275734.94,126977.94,Not Fraud
284,0,63644.86,33946.0,97590.86,253800.63,190155.78,Not Fraud
407,1,223740.78,223740.78,0.0,1593155.6,1816896.37,Fraud
432,1,1570300.14,1570300.14,0.0,0.0,1570300.14,Fraud
263,4,867429.56,0.0,0.0,4352521.54,5219951.1,Not Fraud
182,1,138226.07,138226.07,0.0,395274.84,533500.9,Fraud
451,0,4129258.45,4129258.45,0.0,0.0,0.0,Fraud
334,3,609410.78,609410.78,0.0,0.0,0.0,Fraud
390,3,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
238,3,2582333.6,2582333.6,0.0,0.0,0.0,Fraud
209,0,254081.16,11019.0,265100.16,0.0,0.0,Not Fraud
260,1,123261.31,430687.0,307425.69,1835849.77,1959111.08,Not Fraud
637,1,37302.28,37302.28,0.0,1460419.31,1497721.59,Fraud
249,0,1368250.82,1368250.82,0.0,37496637.95,38864888.77,Fraud
406,1,19706.58,0.0,0.0,2612704.99,2632411.57,Not Fraud
433,0,34993.72,34993.72,0.0,297860.53,332854.25,Fraud
